,0,1,2
612,37.76591539580645,-122.48927713548387,19||4
613,37.76591539580645,-122.48181581935484,19||5
614,37.76591539580645,-122.47435450322581,19||6
615,37.76591539580645,-122.46689318709677,19||7
616,37.76591539580645,-122.45943187096775,19||8
617,37.76591539580645,-122.45197055483871,19||9
618,37.76591539580645,-122.44450923870968,19||10
619,37.76591539580645,-122.43704792258065,19||11
620,37.76591539580645,-122.42958660645161,19||12
621,37.76591539580645,-122.42212529032258,19||13
622,37.76591539580645,-122.41466397419354,19||14
623,37.76591539580645,-122.40720265806452,19||15
624,37.76591539580645,-122.39974134193548,19||16
625,37.76591539580645,-122.39228002580646,19||17
626,37.76591539580645,-122.38481870967742,19||18
627,37.76591539580645,-122.3773573935484,19||19
628,37.76591539580645,-122.36989607741936,19||20
629,37.76591539580645,-122.36243476129032,19||21
630,37.76591539580645,-122.35497344516129,19||22
631,37.76591539580645,-122.34751212903225,19||23
632,37.76591539580645,-122.34005081290323,19||24
633,37.76591539580645,-122.33258949677419,19||25
634,37.76591539580645,-122.32512818064517,19||26
635,37.76591539580645,-122.31766686451613,19||27
636,37.76591539580645,-122.3102055483871,19||28
637,37.76591539580645,-122.30274423225806,19||29
638,37.76591539580645,-122.29528291612904,19||30
639,37.76591539580645,-122.2878216,19||31
640,37.75845408032258,-122.5191224,20||0
641,37.75845408032258,-122.51166108387096,20||1
642,37.75845408032258,-122.50419976774194,20||2
643,37.75845408032258,-122.4967384516129,20||3
644,37.75845408032258,-122.48927713548387,20||4
645,37.75845408032258,-122.48181581935484,20||5
646,37.75845408032258,-122.47435450322581,20||6
647,37.75845408032258,-122.46689318709677,20||7
648,37.75845408032258,-122.45943187096775,20||8
649,37.75845408032258,-122.45197055483871,20||9
650,37.75845408032258,-122.44450923870968,20||10
651,37.75845408032258,-122.43704792258065,20||11
652,37.75845408032258,-122.42958660645161,20||12
653,37.75845408032258,-122.42212529032258,20||13
654,37.75845408032258,-122.41466397419354,20||14
655,37.75845408032258,-122.40720265806452,20||15
656,37.75845408032258,-122.39974134193548,20||16
657,37.75845408032258,-122.39228002580646,20||17
658,37.75845408032258,-122.38481870967742,20||18
659,37.75845408032258,-122.3773573935484,20||19
660,37.75845408032258,-122.36989607741936,20||20
661,37.75845408032258,-122.36243476129032,20||21
662,37.75845408032258,-122.35497344516129,20||22
663,37.75845408032258,-122.34751212903225,20||23
664,37.75845408032258,-122.34005081290323,20||24
665,37.75845408032258,-122.33258949677419,20||25
666,37.75845408032258,-122.32512818064517,20||26
667,37.75845408032258,-122.31766686451613,20||27
668,37.75845408032258,-122.3102055483871,20||28
669,37.75845408032258,-122.30274423225806,20||29
670,37.75845408032258,-122.29528291612904,20||30
671,37.75845408032258,-122.2878216,20||31
672,37.750992764838706,-122.5191224,21||0
673,37.750992764838706,-122.51166108387096,21||1
674,37.750992764838706,-122.50419976774194,21||2
675,37.750992764838706,-122.4967384516129,21||3
676,37.750992764838706,-122.48927713548387,21||4
677,37.750992764838706,-122.48181581935484,21||5
678,37.750992764838706,-122.47435450322581,21||6
679,37.750992764838706,-122.46689318709677,21||7
680,37.750992764838706,-122.45943187096775,21||8
681,37.750992764838706,-122.45197055483871,21||9
682,37.750992764838706,-122.44450923870968,21||10
683,37.750992764838706,-122.43704792258065,21||11
684,37.750992764838706,-122.42958660645161,21||12
685,37.750992764838706,-122.42212529032258,21||13
686,37.750992764838706,-122.41466397419354,21||14
687,37.750992764838706,-122.40720265806452,21||15
688,37.750992764838706,-122.39974134193548,21||16
689,37.750992764838706,-122.39228002580646,21||17
690,37.750992764838706,-122.38481870967742,21||18
691,37.750992764838706,-122.3773573935484,21||19
692,37.750992764838706,-122.36989607741936,21||20
693,37.750992764838706,-122.36243476129032,21||21
694,37.750992764838706,-122.35497344516129,21||22
695,37.750992764838706,-122.34751212903225,21||23
696,37.750992764838706,-122.34005081290323,21||24
697,37.750992764838706,-122.33258949677419,21||25
698,37.750992764838706,-122.32512818064517,21||26
699,37.750992764838706,-122.31766686451613,21||27
700,37.750992764838706,-122.3102055483871,21||28
701,37.750992764838706,-122.30274423225806,21||29
702,37.750992764838706,-122.29528291612904,21||30
703,37.750992764838706,-122.2878216,21||31
704,37.74353144935484,-122.5191224,22||0
705,37.74353144935484,-122.51166108387096,22||1
706,37.74353144935484,-122.50419976774194,22||2
707,37.74353144935484,-122.4967384516129,22||3
708,37.74353144935484,-122.48927713548387,22||4
709,37.74353144935484,-122.48181581935484,22||5
710,37.74353144935484,-122.47435450322581,22||6
711,37.74353144935484,-122.46689318709677,22||7
712,37.74353144935484,-122.45943187096775,22||8
713,37.74353144935484,-122.45197055483871,22||9
714,37.74353144935484,-122.44450923870968,22||10
715,37.74353144935484,-122.43704792258065,22||11
716,37.74353144935484,-122.42958660645161,22||12
717,37.74353144935484,-122.42212529032258,22||13
718,37.74353144935484,-122.41466397419354,22||14
719,37.74353144935484,-122.40720265806452,22||15
720,37.74353144935484,-122.39974134193548,22||16
721,37.74353144935484,-122.39228002580646,22||17
722,37.74353144935484,-122.38481870967742,22||18
723,37.74353144935484,-122.3773573935484,22||19
724,37.74353144935484,-122.36989607741936,22||20
725,37.74353144935484,-122.36243476129032,22||21
726,37.74353144935484,-122.35497344516129,22||22
727,37.74353144935484,-122.34751212903225,22||23
728,37.74353144935484,-122.34005081290323,22||24
729,37.74353144935484,-122.33258949677419,22||25
730,37.74353144935484,-122.32512818064517,22||26
731,37.74353144935484,-122.31766686451613,22||27
732,37.74353144935484,-122.3102055483871,22||28
733,37.74353144935484,-122.30274423225806,22||29
734,37.74353144935484,-122.29528291612904,22||30
735,37.74353144935484,-122.2878216,22||31
736,37.73607013387097,-122.5191224,23||0
737,37.73607013387097,-122.51166108387096,23||1
738,37.73607013387097,-122.50419976774194,23||2
739,37.73607013387097,-122.4967384516129,23||3
740,37.73607013387097,-122.48927713548387,23||4
741,37.73607013387097,-122.48181581935484,23||5
742,37.73607013387097,-122.47435450322581,23||6
743,37.73607013387097,-122.46689318709677,23||7
744,37.73607013387097,-122.45943187096775,23||8
745,37.73607013387097,-122.45197055483871,23||9
746,37.73607013387097,-122.44450923870968,23||10
747,37.73607013387097,-122.43704792258065,23||11
748,37.73607013387097,-122.42958660645161,23||12
749,37.73607013387097,-122.42212529032258,23||13
750,37.73607013387097,-122.41466397419354,23||14
751,37.73607013387097,-122.40720265806452,23||15
752,37.73607013387097,-122.39974134193548,23||16
753,37.73607013387097,-122.39228002580646,23||17
754,37.73607013387097,-122.38481870967742,23||18
755,37.73607013387097,-122.3773573935484,23||19
756,37.73607013387097,-122.36989607741936,23||20
757,37.73607013387097,-122.36243476129032,23||21
758,37.73607013387097,-122.35497344516129,23||22
759,37.73607013387097,-122.34751212903225,23||23
760,37.73607013387097,-122.34005081290323,23||24
761,37.73607013387097,-122.33258949677419,23||25
762,37.73607013387097,-122.32512818064517,23||26
763,37.73607013387097,-122.31766686451613,23||27
764,37.73607013387097,-122.3102055483871,23||28
765,37.73607013387097,-122.30274423225806,23||29
766,37.73607013387097,-122.29528291612904,23||30
767,37.73607013387097,-122.2878216,23||31
768,37.728608818387094,-122.5191224,24||0
769,37.728608818387094,-122.51166108387096,24||1
770,37.728608818387094,-122.50419976774194,24||2
771,37.728608818387094,-122.4967384516129,24||3
772,37.728608818387094,-122.48927713548387,24||4
773,37.728608818387094,-122.48181581935484,24||5
774,37.728608818387094,-122.47435450322581,24||6
775,37.728608818387094,-122.46689318709677,24||7
776,37.728608818387094,-122.45943187096775,24||8
777,37.728608818387094,-122.45197055483871,24||9
778,37.728608818387094,-122.44450923870968,24||10
779,37.728608818387094,-122.43704792258065,24||11
780,37.728608818387094,-122.42958660645161,24||12
781,37.728608818387094,-122.42212529032258,24||13
782,37.728608818387094,-122.41466397419354,24||14
783,37.728608818387094,-122.40720265806452,24||15
784,37.728608818387094,-122.39974134193548,24||16
785,37.728608818387094,-122.39228002580646,24||17
786,37.728608818387094,-122.38481870967742,24||18
787,37.728608818387094,-122.3773573935484,24||19
788,37.728608818387094,-122.36989607741936,24||20
789,37.728608818387094,-122.36243476129032,24||21
790,37.728608818387094,-122.35497344516129,24||22
791,37.728608818387094,-122.34751212903225,24||23
792,37.728608818387094,-122.34005081290323,24||24
793,37.728608818387094,-122.33258949677419,24||25
794,37.728608818387094,-122.32512818064517,24||26
795,37.728608818387094,-122.31766686451613,24||27
796,37.728608818387094,-122.3102055483871,24||28
797,37.728608818387094,-122.30274423225806,24||29
798,37.728608818387094,-122.29528291612904,24||30
799,37.728608818387094,-122.2878216,24||31
800,37.72114750290322,-122.5191224,25||0
801,37.72114750290322,-122.51166108387096,25||1
802,37.72114750290322,-122.50419976774194,25||2
803,37.72114750290322,-122.4967384516129,25||3
804,37.72114750290322,-122.48927713548387,25||4
805,37.72114750290322,-122.48181581935484,25||5
806,37.72114750290322,-122.47435450322581,25||6
807,37.72114750290322,-122.46689318709677,25||7
808,37.72114750290322,-122.45943187096775,25||8
809,37.72114750290322,-122.45197055483871,25||9
810,37.72114750290322,-122.44450923870968,25||10
811,37.72114750290322,-122.43704792258065,25||11
812,37.72114750290322,-122.42958660645161,25||12
813,37.72114750290322,-122.42212529032258,25||13
814,37.72114750290322,-122.41466397419354,25||14
815,37.72114750290322,-122.40720265806452,25||15
816,37.72114750290322,-122.39974134193548,25||16
817,37.72114750290322,-122.39228002580646,25||17
818,37.72114750290322,-122.38481870967742,25||18
819,37.72114750290322,-122.3773573935484,25||19
820,37.72114750290322,-122.36989607741936,25||20
821,37.72114750290322,-122.36243476129032,25||21
822,37.72114750290322,-122.35497344516129,25||22
823,37.72114750290322,-122.34751212903225,25||23
824,37.72114750290322,-122.34005081290323,25||24
825,37.72114750290322,-122.33258949677419,25||25
826,37.72114750290322,-122.32512818064517,25||26
827,37.72114750290322,-122.31766686451613,25||27
828,37.72114750290322,-122.3102055483871,25||28
829,37.72114750290322,-122.30274423225806,25||29
830,37.72114750290322,-122.29528291612904,25||30
831,37.72114750290322,-122.2878216,25||31
832,37.713686187419356,-122.5191224,26||0
833,37.713686187419356,-122.51166108387096,26||1
834,37.713686187419356,-122.50419976774194,26||2
835,37.713686187419356,-122.4967384516129,26||3
836,37.713686187419356,-122.48927713548387,26||4
837,37.713686187419356,-122.48181581935484,26||5
838,37.713686187419356,-122.47435450322581,26||6
839,37.713686187419356,-122.46689318709677,26||7
840,37.713686187419356,-122.45943187096775,26||8
841,37.713686187419356,-122.45197055483871,26||9
842,37.713686187419356,-122.44450923870968,26||10
843,37.713686187419356,-122.43704792258065,26||11
844,37.713686187419356,-122.42958660645161,26||12
845,37.713686187419356,-122.42212529032258,26||13
846,37.713686187419356,-122.41466397419354,26||14
847,37.713686187419356,-122.40720265806452,26||15
848,37.713686187419356,-122.39974134193548,26||16
849,37.713686187419356,-122.39228002580646,26||17
850,37.713686187419356,-122.38481870967742,26||18
851,37.713686187419356,-122.3773573935484,26||19
852,37.713686187419356,-122.36989607741936,26||20
853,37.713686187419356,-122.36243476129032,26||21
854,37.713686187419356,-122.35497344516129,26||22
855,37.713686187419356,-122.34751212903225,26||23
856,37.713686187419356,-122.34005081290323,26||24
857,37.713686187419356,-122.33258949677419,26||25
858,37.713686187419356,-122.32512818064517,26||26
859,37.713686187419356,-122.31766686451613,26||27
860,37.713686187419356,-122.3102055483871,26||28
861,37.713686187419356,-122.30274423225806,26||29
862,37.713686187419356,-122.29528291612904,26||30
863,37.713686187419356,-122.2878216,26||31
864,37.70622487193548,-122.5191224,27||0
865,37.70622487193548,-122.51166108387096,27||1
866,37.70622487193548,-122.50419976774194,27||2
867,37.70622487193548,-122.4967384516129,27||3
868,37.70622487193548,-122.48927713548387,27||4
869,37.70622487193548,-122.48181581935484,27||5
870,37.70622487193548,-122.47435450322581,27||6
871,37.70622487193548,-122.46689318709677,27||7
872,37.70622487193548,-122.45943187096775,27||8
873,37.70622487193548,-122.45197055483871,27||9
874,37.70622487193548,-122.44450923870968,27||10
875,37.70622487193548,-122.43704792258065,27||11
876,37.70622487193548,-122.42958660645161,27||12
877,37.70622487193548,-122.42212529032258,27||13
878,37.70622487193548,-122.41466397419354,27||14
879,37.70622487193548,-122.40720265806452,27||15
880,37.70622487193548,-122.39974134193548,27||16
881,37.70622487193548,-122.39228002580646,27||17
882,37.70622487193548,-122.38481870967742,27||18
883,37.70622487193548,-122.3773573935484,27||19
884,37.70622487193548,-122.36989607741936,27||20
885,37.70622487193548,-122.36243476129032,27||21
886,37.70622487193548,-122.35497344516129,27||22
887,37.70622487193548,-122.34751212903225,27||23
888,37.70622487193548,-122.34005081290323,27||24
889,37.70622487193548,-122.33258949677419,27||25
890,37.70622487193548,-122.32512818064517,27||26
891,37.70622487193548,-122.31766686451613,27||27
892,37.70622487193548,-122.3102055483871,27||28
893,37.70622487193548,-122.30274423225806,27||29
894,37.70622487193548,-122.29528291612904,27||30
895,37.70622487193548,-122.2878216,27||31
896,37.69876355645161,-122.5191224,28||0
897,37.69876355645161,-122.51166108387096,28||1
898,37.69876355645161,-122.50419976774194,28||2
899,37.69876355645161,-122.4967384516129,28||3
900,37.69876355645161,-122.48927713548387,28||4
901,37.69876355645161,-122.48181581935484,28||5
902,37.69876355645161,-122.47435450322581,28||6
903,37.69876355645161,-122.46689318709677,28||7
904,37.69876355645161,-122.45943187096775,28||8
905,37.69876355645161,-122.45197055483871,28||9
906,37.69876355645161,-122.44450923870968,28||10
907,37.69876355645161,-122.43704792258065,28||11
908,37.69876355645161,-122.42958660645161,28||12
909,37.69876355645161,-122.42212529032258,28||13
910,37.69876355645161,-122.41466397419354,28||14
911,37.69876355645161,-122.40720265806452,28||15
912,37.69876355645161,-122.39974134193548,28||16
913,37.69876355645161,-122.39228002580646,28||17
914,37.69876355645161,-122.38481870967742,28||18
915,37.69876355645161,-122.3773573935484,28||19
916,37.69876355645161,-122.36989607741936,28||20
917,37.69876355645161,-122.36243476129032,28||21
918,37.69876355645161,-122.35497344516129,28||22
919,37.69876355645161,-122.34751212903225,28||23
920,37.69876355645161,-122.34005081290323,28||24
921,37.69876355645161,-122.33258949677419,28||25
922,37.69876355645161,-122.32512818064517,28||26
923,37.69876355645161,-122.31766686451613,28||27
924,37.69876355645161,-122.3102055483871,28||28
925,37.69876355645161,-122.30274423225806,28||29
926,37.69876355645161,-122.29528291612904,28||30
927,37.69876355645161,-122.2878216,28||31
928,37.69130224096774,-122.5191224,29||0
929,37.69130224096774,-122.51166108387096,29||1
930,37.69130224096774,-122.50419976774194,29||2
931,37.69130224096774,-122.4967384516129,29||3
932,37.69130224096774,-122.48927713548387,29||4
933,37.69130224096774,-122.48181581935484,29||5
934,37.69130224096774,-122.47435450322581,29||6
935,37.69130224096774,-122.46689318709677,29||7
936,37.69130224096774,-122.45943187096775,29||8
937,37.69130224096774,-122.45197055483871,29||9
938,37.69130224096774,-122.44450923870968,29||10
939,37.69130224096774,-122.43704792258065,29||11
940,37.69130224096774,-122.42958660645161,29||12
941,37.69130224096774,-122.42212529032258,29||13
942,37.69130224096774,-122.41466397419354,29||14
943,37.69130224096774,-122.40720265806452,29||15
944,37.69130224096774,-122.39974134193548,29||16
945,37.69130224096774,-122.39228002580646,29||17
946,37.69130224096774,-122.38481870967742,29||18
947,37.69130224096774,-122.3773573935484,29||19
948,37.69130224096774,-122.36989607741936,29||20
949,37.69130224096774,-122.36243476129032,29||21
950,37.69130224096774,-122.35497344516129,29||22
951,37.69130224096774,-122.34751212903225,29||23
952,37.69130224096774,-122.34005081290323,29||24
953,37.69130224096774,-122.33258949677419,29||25
954,37.69130224096774,-122.32512818064517,29||26
955,37.69130224096774,-122.31766686451613,29||27
956,37.69130224096774,-122.3102055483871,29||28
957,37.69130224096774,-122.30274423225806,29||29
958,37.69130224096774,-122.29528291612904,29||30
959,37.69130224096774,-122.2878216,29||31
960,37.68384092548387,-122.5191224,30||0
961,37.68384092548387,-122.51166108387096,30||1
962,37.68384092548387,-122.50419976774194,30||2
963,37.68384092548387,-122.4967384516129,30||3
964,37.68384092548387,-122.48927713548387,30||4
965,37.68384092548387,-122.48181581935484,30||5
966,37.68384092548387,-122.47435450322581,30||6
967,37.68384092548387,-122.46689318709677,30||7
968,37.68384092548387,-122.45943187096775,30||8
969,37.68384092548387,-122.45197055483871,30||9
970,37.68384092548387,-122.44450923870968,30||10
971,37.68384092548387,-122.43704792258065,30||11
972,37.68384092548387,-122.42958660645161,30||12
973,37.68384092548387,-122.42212529032258,30||13
974,37.68384092548387,-122.41466397419354,30||14
975,37.68384092548387,-122.40720265806452,30||15
976,37.68384092548387,-122.39974134193548,30||16
977,37.68384092548387,-122.39228002580646,30||17
978,37.68384092548387,-122.38481870967742,30||18
979,37.68384092548387,-122.3773573935484,30||19
980,37.68384092548387,-122.36989607741936,30||20
981,37.68384092548387,-122.36243476129032,30||21
982,37.68384092548387,-122.35497344516129,30||22
983,37.68384092548387,-122.34751212903225,30||23
984,37.68384092548387,-122.34005081290323,30||24
985,37.68384092548387,-122.33258949677419,30||25
986,37.68384092548387,-122.32512818064517,30||26
987,37.68384092548387,-122.31766686451613,30||27
988,37.68384092548387,-122.3102055483871,30||28
989,37.68384092548387,-122.30274423225806,30||29
990,37.68384092548387,-122.29528291612904,30||30
991,37.68384092548387,-122.2878216,30||31
992,37.67637961,-122.5191224,31||0
993,37.67637961,-122.51166108387096,31||1
994,37.67637961,-122.50419976774194,31||2
995,37.67637961,-122.4967384516129,31||3
996,37.67637961,-122.48927713548387,31||4
997,37.67637961,-122.48181581935484,31||5
998,37.67637961,-122.47435450322581,31||6
999,37.67637961,-122.46689318709677,31||7
1000,37.67637961,-122.45943187096775,31||8
1001,37.67637961,-122.45197055483871,31||9
1002,37.67637961,-122.44450923870968,31||10
1003,37.67637961,-122.43704792258065,31||11
1004,37.67637961,-122.42958660645161,31||12
1005,37.67637961,-122.42212529032258,31||13
1006,37.67637961,-122.41466397419354,31||14
1007,37.67637961,-122.40720265806452,31||15
1008,37.67637961,-122.39974134193548,31||16
1009,37.67637961,-122.39228002580646,31||17
1010,37.67637961,-122.38481870967742,31||18
1011,37.67637961,-122.3773573935484,31||19
1012,37.67637961,-122.36989607741936,31||20
1013,37.67637961,-122.36243476129032,31||21
1014,37.67637961,-122.35497344516129,31||22
1015,37.67637961,-122.34751212903225,31||23
1016,37.67637961,-122.34005081290323,31||24
1017,37.67637961,-122.33258949677419,31||25
1018,37.67637961,-122.32512818064517,31||26
1019,37.67637961,-122.31766686451613,31||27
1020,37.67637961,-122.3102055483871,31||28
1021,37.67637961,-122.30274423225806,31||29
1022,37.67637961,-122.29528291612904,31||30
1023,37.67637961,-122.2878216,31||31
